released_year,certificate,runtime,genre,imdb_rating,meta_score,director,star1,star2,star3,star4,no_of_votes,gross,gross_per_vote
2004,adults,123,"['drama', 'romance']",7.8,53.0,one_movie,one_movie,few_movies,few_movies,one_movie,520284,81001787.0,155.68763790545165
2004,all_ages,126,"['adventure', 'biography', 'drama']",7.8,75.0,few_movies,one_movie,one_movie,one_movie,one_movie,96703,16756372.0,173.27665118972524
2002,adults,109,"['crime', 'drama']",7.8,82.0,one_movie,one_movie,one_movie,one_movie,one_movie,42673,181655.0,4.256907177840789
2003,teens,80,"['animation', 'comedy', 'drama']",7.8,91.0,one_movie,one_movie,one_movie,one_movie,one_movie,50622,7002255.0,138.32434514637904
2000,unrated,110,"['action', 'drama', 'thriller']",7.8,58.0,few_movies,one_movie,one_movie,one_movie,one_movie,26518,23457439.5,884.585545667094
2002,teens,131,"['action', 'adventure', 'drama']",7.8,61.0,one_movie,few_movies,one_movie,one_movie,one_movie,129022,54234062.0,420.3473981181504
2001,adults,99,"['animation', 'drama', 'fantasy']",7.8,83.0,multiple_movies,few_movies,one_movie,one_movie,one_movie,60684,2892011.0,47.65689473337288
2000,all_ages,113,"['biography', 'drama', 'sport']",7.8,48.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,198089,115654751.0,583.8524653059989
2000,watch_with_parents,120,"['action', 'adventure', 'fantasy']",7.8,94.0,few_movies,few_movies,one_movie,one_movie,one_movie,253228,128078872.0,505.7847947304405
1999,adults,101,['drama'],7.8,87.0,few_movies,one_movie,one_movie,one_movie,one_movie,89058,8264530.0,92.7994116193941
2000,watch_with_parents,143,"['adventure', 'drama', 'romance']",7.8,73.0,few_movies,multiple_movies,few_movies,one_movie,one_movie,524235,233632142.0,445.6629984644291
1999,adults,108,"['action', 'crime', 'thriller']",7.8,44.0,one_movie,few_movies,one_movie,one_movie,one_movie,227143,25812.0,0.11363766437882744
1999,watch_with_parents,157,"['biography', 'drama', 'thriller']",7.8,84.0,few_movies,few_movies,few_movies,few_movies,one_movie,159886,28965197.0,181.16155886068825
1999,watch_with_parents,108,"['biography', 'drama', 'family']",7.8,71.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,82855,32481825.0,392.0321646249472
2001,all_ages,90,"['animation', 'adventure', 'comedy']",7.8,84.0,one_movie,one_movie,one_movie,few_movies,one_movie,613941,267665011.0,435.9783936892959
1997,watch_with_parents,194,"['drama', 'romance']",7.8,75.0,few_movies,multiple_movies,few_movies,one_movie,one_movie,1046089,659325379.0,630.2765625104556
1997,unrated,103,"['crime', 'drama', 'romance']",7.8,79.0,one_movie,one_movie,one_movie,one_movie,one_movie,27712,233986.0,8.443490184757506
1997,watch_with_parents,106,"['drama', 'sci-fi', 'thriller']",7.8,64.0,few_movies,few_movies,few_movies,one_movie,one_movie,280845,12339633.0,43.93752069646958
1997,watch_with_parents,129,"['action', 'drama', 'mystery']",7.8,61.0,multiple_movies,few_movies,one_movie,one_movie,one_movie,345096,48323648.0,140.02958017479193
1996,adults,159,['drama'],7.8,76.0,few_movies,one_movie,one_movie,few_movies,one_movie,62428,4040691.0,64.72561991414109
1994,all_ages,127,"['biography', 'comedy', 'drama']",7.8,70.0,few_movies,multiple_movies,one_movie,one_movie,one_movie,164937,5887457.0,35.6951866470228
1993,all_ages,118,['drama'],7.8,73.0,few_movies,multiple_movies,one_movie,one_movie,one_movie,215034,9170214.0,42.64541421356623
1993,adults,130,"['action', 'biography', 'drama']",7.8,50.0,one_movie,one_movie,few_movies,few_movies,one_movie,126871,56505065.0,445.37415957941533
1993,all_ages,101,"['comedy', 'drama', 'family']",7.8,55.0,one_movie,one_movie,one_movie,one_movie,one_movie,78963,32416586.0,410.52880463001657
1993,all_ages,134,"['drama', 'romance']",7.8,84.0,one_movie,few_movies,one_movie,one_movie,one_movie,66065,22954968.0,347.4603496556422
1993,unrated,132,"['comedy', 'drama']",7.8,84.0,few_movies,one_movie,one_movie,few_movies,one_movie,34635,1769305.0,51.08430778114624
1993,all_ages,130,"['action', 'crime', 'drama']",7.8,87.0,one_movie,few_movies,few_movies,one_movie,few_movies,267684,183875760.0,686.913524902497
1993,adults,121,"['crime', 'drama', 'romance']",7.8,80.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,128171,17266971.0,134.71823579436847
1993,watch_with_parents,76,"['animation', 'action', 'crime']",7.8,79.0,one_movie,one_movie,one_movie,one_movie,one_movie,43690,5617391.0,128.57383840695812
1992,adults,128,"['action', 'crime', 'thriller']",7.8,79.0,few_movies,few_movies,few_movies,one_movie,one_movie,46700,23457439.5,502.30063169164885
1991,adults,129,"['comedy', 'drama']",7.8,68.0,few_movies,one_movie,one_movie,one_movie,one_movie,55362,2015810.0,36.41143744806907
1991,adults,98,"['drama', 'fantasy', 'music']",7.8,86.0,few_movies,few_movies,one_movie,one_movie,one_movie,42376,1999955.0,47.195464413819145
1991,adults,112,"['crime', 'drama']",7.8,76.0,one_movie,one_movie,one_movie,one_movie,one_movie,126082,57504069.0,456.08468298408974
1990,adults,107,"['drama', 'thriller']",7.8,75.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,184740,61276872.0,331.6924975641442
1990,all_ages,121,"['biography', 'drama']",7.8,74.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,125276,52096475.0,415.85359526166224
1989,all_ages,103,"['animation', 'adventure', 'drama']",7.8,83.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,124193,23457439.5,188.87891829652236
1989,adults,122,"['biography', 'drama', 'history']",7.8,78.0,few_movies,few_movies,few_movies,one_movie,one_movie,122779,26830000.0,218.52271153861815
1989,adults,111,"['action', 'crime', 'drama']",7.8,82.0,few_movies,few_movies,one_movie,one_movie,one_movie,45624,23457439.5,514.1469292477643
1989,all_ages,108,"['adventure', 'comedy', 'sci-fi']",7.8,57.0,few_movies,few_movies,few_movies,few_movies,one_movie,481918,118500000.0,245.89245473296288
1988,adults,128,"['crime', 'drama', 'history']",7.8,65.0,few_movies,few_movies,one_movie,few_movies,one_movie,88214,34603943.0,392.272689142313
1987,adults,107,"['action', 'adventure', 'sci-fi']",7.8,45.0,few_movies,few_movies,one_movie,one_movie,one_movie,371387,59735548.0,160.84447759345372
1987,adults,84,"['action', 'comedy', 'fantasy']",7.8,72.0,one_movie,one_movie,one_movie,one_movie,one_movie,148359,5923044.0,39.92372555760014
1986,all_ages,103,['comedy'],7.8,61.0,few_movies,few_movies,one_movie,one_movie,one_movie,321382,70136369.0,218.23365652090035
1986,adults,107,"['comedy', 'crime', 'drama']",7.8,75.0,few_movies,one_movie,one_movie,one_movie,one_movie,47834,1436000.0,30.02048751933771
1985,all_ages,114,"['adventure', 'comedy', 'family']",7.8,62.0,few_movies,one_movie,few_movies,one_movie,one_movie,244430,61503218.0,251.61894202839258
1985,all_ages,154,['drama'],7.8,78.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,78321,98467863.0,1257.2344964951928
1985,watch_with_parents,97,"['comedy', 'drama']",7.8,66.0,few_movies,one_movie,one_movie,one_movie,one_movie,357026,45875171.0,128.49252155305217
1984,watch_with_parents,141,"['biography', 'drama', 'history']",7.8,76.0,one_movie,one_movie,one_movie,one_movie,one_movie,51585,34700291.0,672.6818067267617
1984,watch_with_parents,105,"['action', 'comedy', 'fantasy']",7.8,71.0,one_movie,few_movies,few_movies,few_movies,one_movie,355413,238632124.0,671.4220470269798
1983,watch_with_parents,193,"['adventure', 'biography', 'drama']",7.8,91.0,one_movie,one_movie,one_movie,few_movies,one_movie,56235,21500000.0,382.32417533564507
1982,all_ages,109,"['comedy', 'crime', 'drama']",7.8,73.0,multiple_movies,multiple_movies,one_movie,one_movie,one_movie,88511,2500000.0,28.245076883099276
1982,all_ages,115,"['family', 'sci-fi']",7.8,91.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,372490,435110554.0,1168.1133829096084
1979,adults,105,['drama'],7.8,77.0,one_movie,few_movies,few_movies,one_movie,one_movie,133351,106260000.0,796.8444181145998
1978,watch_with_parents,94,"['drama', 'romance']",7.8,93.0,few_movies,few_movies,one_movie,one_movie,one_movie,52852,23457439.5,443.832579656399
1976,adults,135,['western'],7.8,69.0,multiple_movies,multiple_movies,one_movie,one_movie,few_movies,65659,31800000.0,484.3205044243744
1975,watch_with_parents,129,"['adventure', 'history', 'war']",7.8,91.0,few_movies,few_movies,few_movies,few_movies,one_movie,44917,23457439.5,522.2396754012957
1974,all_ages,113,"['drama', 'mystery', 'thriller']",7.8,85.0,few_movies,few_movies,few_movies,one_movie,few_movies,98611,4420000.0,44.82258571558954
1973,all_ages,72,"['animation', 'sci-fi']",7.8,73.0,one_movie,one_movie,one_movie,one_movie,one_movie,25229,193817.0,7.682310040033295
1973,adults,143,"['crime', 'drama', 'thriller']",7.8,80.0,few_movies,one_movie,one_movie,one_movie,one_movie,37445,16056255.0,428.79570036052877
1973,watch_with_parents,94,"['action', 'crime', 'drama']",7.8,93.0,few_movies,few_movies,few_movies,few_movies,one_movie,66009,23457439.5,355.3672908239785
1972,adults,124,"['drama', 'music', 'musical']",7.8,80.0,few_movies,one_movie,one_movie,one_movie,one_movie,48334,42765000.0,884.7808995737989
1971,all_ages,100,"['family', 'fantasy', 'musical']",7.8,67.0,one_movie,few_movies,one_movie,one_movie,one_movie,178731,4000000.0,22.380001230900067
1969,adults,113,['drama'],7.8,79.0,one_movie,few_movies,one_movie,one_movie,one_movie,101124,44785053.0,442.87264150943395
1967,unrated,108,['thriller'],7.8,81.0,one_movie,few_movies,one_movie,few_movies,one_movie,27733,17550741.0,632.8468250820322
1967,unrated,108,"['comedy', 'drama']",7.8,63.0,few_movies,few_movies,one_movie,one_movie,one_movie,39642,56700000.0,1430.3011957015287
1967,adults,111,"['action', 'biography', 'crime']",7.8,86.0,one_movie,one_movie,few_movies,one_movie,one_movie,102415,23457439.5,229.04300639554754
1964,all_ages,170,"['drama', 'family', 'musical']",7.8,95.0,few_movies,few_movies,one_movie,few_movies,one_movie,86525,72000000.0,832.1294423577001
1964,all_ages,139,"['comedy', 'family', 'fantasy']",7.8,88.0,one_movie,few_movies,one_movie,one_movie,one_movie,158029,102272727.0,647.1769548627151
1962,all_ages,178,"['action', 'drama', 'history']",7.8,75.0,one_movie,one_movie,one_movie,one_movie,one_movie,52141,39100000.0,749.8897220996912
1962,unrated,105,"['drama', 'romance']",7.8,97.0,few_movies,one_movie,one_movie,one_movie,one_movie,37605,23457439.5,623.7851216593538
1961,adults,100,['horror'],7.8,88.0,one_movie,one_movie,one_movie,one_movie,one_movie,27007,2616000.0,96.86377605805902
1960,all_ages,90,"['crime', 'drama']",7.8,79.0,few_movies,one_movie,one_movie,one_movie,one_movie,73251,336705.0,4.5965925379858295
1948,all_ages,133,"['action', 'adventure', 'drama']",7.8,79.0,multiple_movies,one_movie,few_movies,one_movie,one_movie,28167,23457439.5,832.7986473532858
1948,unrated,100,"['action', 'crime', 'drama']",7.8,79.0,few_movies,multiple_movies,one_movie,few_movies,one_movie,36995,23457439.5,634.0705365589945
1944,watch_with_parents,100,"['adventure', 'comedy', 'film-noir']",7.8,79.0,multiple_movies,multiple_movies,few_movies,one_movie,one_movie,31053,23457439.5,755.4001062699256
1943,watch_with_parents,108,"['film-noir', 'thriller']",7.8,94.0,multiple_movies,one_movie,few_movies,one_movie,few_movies,59556,23457439.5,393.87197763449524
1939,all_ages,96,"['adventure', 'drama', 'western']",7.8,93.0,few_movies,few_movies,one_movie,one_movie,one_movie,43621,23457439.5,537.7556566791225
1938,unrated,96,"['mystery', 'thriller']",7.8,98.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,47400,23457439.5,494.88268987341775
1938,all_ages,102,"['comedy', 'family', 'romance']",7.8,91.0,multiple_movies,few_movies,one_movie,one_movie,one_movie,55163,23457439.5,425.23864728169247
1935,unrated,75,"['drama', 'horror', 'sci-fi']",7.8,95.0,few_movies,one_movie,one_movie,one_movie,one_movie,43542,4360000.0,100.13320472187773
1933,unrated,69,"['comedy', 'musical', 'war']",7.8,93.0,one_movie,one_movie,one_movie,few_movies,one_movie,55581,23457439.5,422.04061639768986
1932,watch_with_parents,93,"['action', 'crime', 'drama']",7.8,87.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,25312,23457439.5,926.7319650758534
1931,all_ages,70,"['drama', 'horror', 'sci-fi']",7.8,91.0,few_movies,one_movie,one_movie,one_movie,one_movie,65341,23457439.5,359.00031373869393
2018,adults,135,['drama'],7.7,96.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,140375,23457439.5,167.10553517364204
2017,unrated,104,"['drama', 'romance']",7.7,85.0,one_movie,one_movie,one_movie,one_movie,one_movie,25198,335609.0,13.318874513850306
2018,adults,119,"['action', 'adventure', 'comedy']",7.7,66.0,one_movie,few_movies,few_movies,one_movie,one_movie,478586,324591735.0,678.2307359596813
2017,adults,107,"['crime', 'drama', 'mystery']",7.7,73.0,one_movie,one_movie,few_movies,one_movie,one_movie,205444,33800859.0,164.525900001947
2017,adults,104,"['horror', 'mystery', 'thriller']",7.7,85.0,one_movie,one_movie,one_movie,one_movie,few_movies,492851,176040665.0,357.188409884529
2018,watch_with_parents,147,"['action', 'adventure', 'thriller']",7.7,86.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,291257,220159104.0,755.8929193118105
2015,teens,116,"['comedy', 'drama', 'romance']",7.7,70.0,one_movie,one_movie,one_movie,one_movie,one_movie,47444,3358518.0,70.78909872692016
2014,adults,86,"['comedy', 'horror']",7.7,76.0,one_movie,one_movie,one_movie,one_movie,one_movie,157498,3333000.0,21.162173487917308
2014,all_ages,103,"['animation', 'drama', 'family']",7.7,72.0,one_movie,one_movie,one_movie,one_movie,one_movie,32798,765127.0,23.328465150314045
2014,all_ages,123,"['biography', 'drama', 'romance']",7.7,72.0,one_movie,few_movies,one_movie,one_movie,one_movie,404182,35893537.0,88.80538222879792
2014,adults,129,"['action', 'adventure', 'comedy']",7.7,60.0,few_movies,few_movies,one_movie,few_movies,few_movies,590440,128261724.0,217.23074994919043
2014,watch_with_parents,126,"['drama', 'romance']",7.7,69.0,one_movie,one_movie,one_movie,one_movie,few_movies,344312,124872350.0,362.67208229745114
2015,teens,105,"['comedy', 'drama']",7.7,74.0,one_movie,one_movie,one_movie,one_movie,one_movie,123210,6743776.0,54.733998863728594
2014,adults,119,"['comedy', 'drama']",7.7,87.0,few_movies,one_movie,one_movie,few_movies,one_movie,580291,42340598.0,72.96442302224229
2013,adults,180,"['drama', 'romance']",7.7,89.0,one_movie,one_movie,one_movie,one_movie,one_movie,138741,2199675.0,15.854541916232405
2013,all_ages,130,"['drama', 'sport']",7.7,40.0,one_movie,one_movie,one_movie,one_movie,one_movie,32628,1122527.0,34.40379428711536
2012,unrated,111,"['drama', 'music', 'romance']",7.7,70.0,one_movie,one_movie,one_movie,one_movie,one_movie,39379,175058.0,4.445465857436705
2014,watch_with_parents,136,"['action', 'adventure', 'sci-fi']",7.7,70.0,few_movies,few_movies,few_movies,few_movies,few_movies,736182,259766572.0,352.856456691416
2011,watch_with_parents,159,"['drama', 'music', 'musical']",7.7,79.0,few_movies,few_movies,one_movie,one_movie,one_movie,39501,985912.0,24.959165590744536
2013,watch_with_parents,115,"['adventure', 'comedy', 'drama']",7.7,87.0,one_movie,one_movie,one_movie,one_movie,one_movie,112298,17654912.0,157.21483908885287
2012,all_ages,101,"['animation', 'adventure', 'comedy']",7.7,72.0,one_movie,one_movie,one_movie,one_movie,one_movie,380195,189422889.0,498.2256184326464
2015,watch_with_parents,108,"['animation', 'adventure', 'drama']",7.7,70.0,one_movie,one_movie,one_movie,few_movies,one_movie,56720,1339152.0,23.609873060648802
2011,unrated,98,['drama'],7.7,52.0,few_movies,few_movies,one_movie,one_movie,few_movies,77071,71177.0,0.9235250613071064
2011,teens,96,"['comedy', 'fantasy', 'romance']",7.7,81.0,multiple_movies,one_movie,few_movies,one_movie,one_movie,388089,56816662.0,146.40111417741807
2014,all_ages,100,"['animation', 'action', 'adventure']",7.7,83.0,one_movie,one_movie,one_movie,one_movie,one_movie,323982,257760692.0,795.601891463106
2013,watch_with_parents,91,"['drama', 'sci-fi', 'thriller']",7.7,96.0,multiple_movies,one_movie,few_movies,few_movies,one_movie,769145,274092705.0,356.36025066794946
2013,watch_with_parents,132,"['action', 'adventure', 'sci-fi']",7.7,72.0,few_movies,few_movies,few_movies,one_movie,one_movie,463188,228778661.0,493.92182224064527
2015,unrated,137,"['drama', 'war']",7.7,79.0,one_movie,one_movie,one_movie,one_movie,one_movie,73964,83861.0,1.1338083391920393
2010,watch_with_parents,120,"['biography', 'drama']",7.7,95.0,multiple_movies,few_movies,one_movie,one_movie,few_movies,624982,96962694.0,155.14477856962282
2011,watch_with_parents,131,"['action', 'adventure', 'sci-fi']",7.7,65.0,few_movies,few_movies,one_movie,one_movie,few_movies,645512,146408305.0,226.80957906282146
2009,watch_with_parents,100,['comedy'],7.7,73.0,few_movies,one_movie,few_movies,one_movie,one_movie,717559,277322503.0,386.4804190317451
2012,watch_with_parents,143,"['action', 'adventure', 'thriller']",7.7,81.0,few_movies,few_movies,one_movie,one_movie,one_movie,630614,304360277.0,482.64116717992306
2012,adults,122,"['comedy', 'drama', 'romance']",7.7,81.0,few_movies,one_movie,one_movie,few_movies,one_movie,661871,132092958.0,199.57508034042888
2012,adults,120,"['biography', 'drama', 'thriller']",7.7,86.0,few_movies,few_movies,one_movie,few_movies,few_movies,572581,136025503.0,237.56551998756507
2009,watch_with_parents,95,"['comedy', 'drama', 'romance']",7.7,76.0,few_movies,one_movie,few_movies,one_movie,one_movie,472242,32391374.0,68.59062514558214
2010,adults,146,"['adventure', 'family', 'fantasy']",7.7,65.0,few_movies,multiple_movies,multiple_movies,few_movies,few_movies,479120,295983305.0,617.7644535815662
2008,all_ages,101,"['animation', 'adventure', 'comedy']",7.7,86.0,multiple_movies,one_movie,few_movies,one_movie,one_movie,125317,15090400.0,120.41782040744671
2008,adults,122,"['biography', 'drama', 'history']",7.7,80.0,few_movies,one_movie,one_movie,few_movies,one_movie,103330,18593156.0,179.93957224426595
2006,all_ages,90,"['animation', 'drama', 'fantasy']",7.7,81.0,few_movies,one_movie,few_movies,one_movie,one_movie,71379,881302.0,12.346796676893764
2008,adults,141,"['biography', 'crime', 'drama']",7.7,63.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,239203,35739802.0,149.41201406336876
2010,watch_with_parents,90,"['comedy', 'drama', 'romance']",7.7,45.0,multiple_movies,one_movie,one_movie,one_movie,few_movies,81446,1752214.0,21.513812833042753
2006,all_ages,98,"['animation', 'adventure', 'comedy']",7.7,79.0,few_movies,one_movie,one_movie,one_movie,one_movie,60368,23457439.5,388.57407069970844
2006,unrated,126,"['crime', 'drama', 'fantasy']",7.7,79.0,one_movie,few_movies,one_movie,one_movie,one_movie,28630,23457439.5,819.3307544533706
2006,unrated,101,"['crime', 'drama']",7.7,86.0,few_movies,one_movie,one_movie,one_movie,one_movie,115576,327919.0,2.8372586004014675
2014,watch_with_parents,108,"['drama', 'sci-fi', 'thriller']",7.7,78.0,one_movie,one_movie,one_movie,few_movies,one_movie,474141,25442958.0,53.661164084101564
2006,adults,120,['drama'],7.7,78.0,few_movies,few_movies,one_movie,one_movie,one_movie,32001,412544.0,12.89159713758945
2006,adults,123,"['biography', 'drama', 'history']",7.7,74.0,one_movie,few_movies,one_movie,one_movie,few_movies,175355,17605861.0,100.40124889509852
2007,watch_with_parents,157,"['crime', 'drama', 'mystery']",7.7,78.0,multiple_movies,multiple_movies,few_movies,few_movies,few_movies,466080,33080084.0,70.97512015104704
2006,adults,110,"['action', 'crime', 'drama']",7.7,53.0,one_movie,few_movies,one_movie,few_movies,few_movies,299524,22494487.0,75.10078324274515
2005,teens,116,"['drama', 'history', 'music']",7.7,70.0,one_movie,one_movie,one_movie,one_movie,one_movie,28003,1054361.0,37.65171588758347
2007,adults,122,"['biography', 'drama', 'music']",7.7,78.0,one_movie,one_movie,few_movies,one_movie,few_movies,61609,871577.0,14.14691035400672
2010,all_ages,100,"['animation', 'adventure', 'comedy']",7.7,71.0,one_movie,one_movie,one_movie,one_movie,one_movie,405922,200821936.0,494.73035706367233
2006,adults,145,"['drama', 'thriller', 'war']",7.7,71.0,one_movie,one_movie,one_movie,one_movie,one_movie,72643,4398392.0,60.54805005299891
2005,adults,134,"['drama', 'romance']",7.7,87.0,few_movies,multiple_movies,few_movies,few_movies,one_movie,323103,83043761.0,257.0194674763156
2007,adults,122,"['action', 'crime', 'drama']",7.7,76.0,few_movies,few_movies,few_movies,one_movie,one_movie,288797,53606916.0,185.62144343604677
2004,watch_with_parents,112,"['crime', 'drama', 'thriller']",7.7,66.0,one_movie,few_movies,few_movies,one_movie,one_movie,419483,54580300.0,130.11325846339423
2004,watch_with_parents,99,"['action', 'comedy', 'fantasy']",7.7,78.0,one_movie,one_movie,one_movie,one_movie,one_movie,127250,17108591.0,134.44865225933202
2004,adults,108,"['action', 'mystery', 'thriller']",7.7,73.0,few_movies,few_movies,one_movie,few_movies,one_movie,434841,176241941.0,405.30203223707053
2004,adults,101,"['drama', 'thriller']",7.7,61.0,one_movie,multiple_movies,one_movie,one_movie,one_movie,358432,1082715.0,3.0206984867422553
2004,adults,152,"['biography', 'drama', 'music']",7.7,73.0,few_movies,few_movies,one_movie,one_movie,one_movie,138356,75331600.0,544.4765676949319
2003,watch_with_parents,102,"['comedy', 'drama']",7.7,89.0,one_movie,few_movies,few_movies,one_movie,one_movie,415074,44585453.0,107.41567286797053
2005,watch_with_parents,157,"['adventure', 'family', 'fantasy']",7.7,81.0,few_movies,multiple_movies,multiple_movies,few_movies,one_movie,548619,290013036.0,528.6237552837215
2004,watch_with_parents,146,"['action', 'crime', 'drama']",7.7,47.0,few_movies,multiple_movies,few_movies,few_movies,few_movies,329592,77911774.0,236.38854705211293
2009,all_ages,100,"['animation', 'drama', 'family']",7.7,80.0,few_movies,one_movie,one_movie,one_movie,one_movie,197761,75286229.0,380.6930031704937
2003,watch_with_parents,154,"['action', 'drama']",7.7,55.0,few_movies,multiple_movies,one_movie,one_movie,one_movie,400049,111110575.0,277.74241405427836
2002,adults,114,['drama'],7.7,83.0,one_movie,one_movie,one_movie,one_movie,one_movie,25938,4890878.0,188.56033618629039
2003,adults,121,"['comedy', 'drama', 'romance']",7.7,68.0,one_movie,few_movies,one_movie,one_movie,one_movie,137981,4064200.0,29.454780005942848
2002,teens,105,['drama'],7.7,76.0,few_movies,few_movies,few_movies,one_movie,one_movie,40403,15539266.0,384.6067371234809
2001,teens,132,['drama'],7.7,28.0,one_movie,few_movies,few_movies,few_movies,one_movie,142863,40311852.0,282.1713949728061
2002,adults,115,"['comedy', 'drama']",7.7,83.0,few_movies,few_movies,few_movies,few_movies,one_movie,178565,22245861.0,124.58130652703497
2001,adults,144,"['drama', 'history', 'war']",7.7,74.0,multiple_movies,few_movies,one_movie,few_movies,one_movie,364254,108638745.0,298.249971173961
2002,adults,117,"['crime', 'drama', 'thriller']",7.7,72.0,few_movies,multiple_movies,one_movie,one_movie,one_movie,246840,104454762.0,423.1678901312591
2001,adults,120,"['drama', 'thriller']",7.7,60.0,few_movies,one_movie,one_movie,one_movie,one_movie,90842,141072.0,1.5529380682944012
2000,adults,110,"['drama', 'music']",7.7,74.0,one_movie,one_movie,one_movie,one_movie,one_movie,126770,21995263.0,173.5052693855013
2001,adults,95,"['comedy', 'drama', 'music']",7.7,85.0,one_movie,one_movie,one_movie,one_movie,one_movie,31957,3029081.0,94.78615013924961
2001,watch_with_parents,116,"['crime', 'thriller']",7.7,74.0,one_movie,few_movies,few_movies,one_movie,one_movie,516372,183417150.0,355.2035160698101
2000,all_ages,103,"['animation', 'action', 'fantasy']",7.7,62.0,few_movies,one_movie,one_movie,one_movie,one_movie,29210,151086.0,5.1724067100308115
2000,all_ages,107,"['adventure', 'comedy', 'crime']",7.7,69.0,multiple_movies,multiple_movies,few_movies,one_movie,one_movie,286742,45512588.0,158.72313089815933
2002,adults,116,"['adventure', 'comedy', 'drama']",7.7,79.0,one_movie,one_movie,few_movies,one_movie,one_movie,29999,23457439.5,781.9407146904897
1999,adults,81,"['animation', 'comedy', 'fantasy']",7.7,73.0,one_movie,one_movie,one_movie,one_movie,one_movie,192112,52037603.0,270.87117410677104
1999,adults,89,['comedy'],7.7,68.0,one_movie,one_movie,one_movie,one_movie,one_movie,241575,10824921.0,44.80977336230984
1998,unrated,134,"['comedy', 'drama']",7.7,81.0,one_movie,one_movie,one_movie,few_movies,one_movie,66408,2807390.0,42.274876520901095
2001,adults,122,"['crime', 'drama', 'thriller']",7.7,69.0,one_movie,multiple_movies,few_movies,one_movie,one_movie,390247,76631907.0,196.3677030188573
1998,watch_with_parents,93,"['comedy', 'drama', 'romance']",7.7,86.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,169229,17105219.0,101.07735080866755
1997,all_ages,119,"['drama', 'mystery', 'sci-fi']",7.7,79.0,few_movies,one_movie,few_movies,one_movie,one_movie,64082,368234.0,5.746293811054587
1999,adults,113,"['comedy', 'drama', 'fantasy']",7.7,90.0,few_movies,one_movie,one_movie,few_movies,one_movie,312542,22858926.0,73.13873335423719
1997,adults,139,"['comedy', 'drama', 'romance']",7.7,67.0,one_movie,few_movies,few_movies,one_movie,one_movie,275755,148478011.0,538.4417725879857
1997,watch_with_parents,126,"['action', 'adventure', 'sci-fi']",7.7,52.0,few_movies,few_movies,one_movie,one_movie,one_movie,434125,63540020.0,146.36342067376907
1998,teens,80,['comedy'],7.7,73.0,one_movie,one_movie,one_movie,one_movie,one_movie,37424,4065116.0,108.623236425823
1997,adults,127,"['biography', 'crime', 'drama']",7.7,76.0,few_movies,multiple_movies,one_movie,few_movies,few_movies,279318,41909762.0,150.04318375471684
1996,all_ages,105,"['biography', 'drama', 'music']",7.7,87.0,one_movie,few_movies,one_movie,one_movie,one_movie,51350,35811509.0,697.4003700097371
1996,adults,129,"['crime', 'drama', 'mystery']",7.7,47.0,one_movie,few_movies,one_movie,few_movies,one_movie,189716,56116183.0,295.79046047776677
1996,teens,242,['drama'],7.7,79.0,one_movie,one_movie,few_movies,one_movie,one_movie,35991,4414535.0,122.65663638131755
1995,all_ages,97,"['drama', 'family', 'fantasy']",7.7,83.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,32236,10019307.0,310.8111118004715
1995,watch_with_parents,99,"['comedy', 'crime', 'drama']",7.7,71.0,few_movies,one_movie,one_movie,one_movie,one_movie,26429,23457439.5,887.5643989556926
1994,all_ages,108,"['biography', 'comedy', 'drama']",7.7,81.0,one_movie,one_movie,one_movie,one_movie,one_movie,33600,21848932.0,650.2658333333334
1994,adults,92,['comedy'],7.7,70.0,one_movie,one_movie,one_movie,one_movie,one_movie,211450,3151130.0,14.90248285646725
1993,adults,188,"['comedy', 'drama']",7.7,79.0,few_movies,one_movie,few_movies,few_movies,one_movie,42275,6110979.0,144.55302188054407
1993,watch_with_parents,125,['drama'],7.7,66.0,few_movies,multiple_movies,few_movies,one_movie,one_movie,224169,77324422.0,344.9380690461214
1992,all_ages,85,"['comedy', 'drama', 'family']",7.7,64.0,one_movie,one_movie,one_movie,one_movie,one_movie,50298,27281507.0,542.3974511909022
1992,all_ages,202,"['biography', 'drama', 'history']",7.7,73.0,few_movies,multiple_movies,one_movie,one_movie,one_movie,85819,48169908.0,561.2965427236393
1992,watch_with_parents,112,"['action', 'adventure', 'drama']",7.7,76.0,few_movies,few_movies,few_movies,one_movie,one_movie,150409,75505856.0,502.0035769136155
1992,all_ages,94,"['animation', 'adventure', 'comedy']",7.7,83.0,multiple_movies,one_movie,one_movie,one_movie,one_movie,77798,23457439.5,301.5172562276665
